#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-16-14-37-01
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CKdW6v4I9TBijLqb98	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313590052.760991	CpB9EWnVxtQOP12Ud	147.32.84.205	3511	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590052.761401	CrvAne2SJzgGMfJPNa	147.32.84.206	3037	61.17.216.22	6667	irc_line_too_short	-	F	bro
1313590052.974827	CSCsZT3Oy2RNQfjJkf	147.32.84.191	4013	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590052.996567	CN4gaa2EYTzbMVjeNg	147.32.84.207	2538	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590053.206405	CHgq7q11NBtNVHJXm3	147.32.84.205	3514	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590053.206405	C75XPT3UU7cHTOJaTi	147.32.84.205	3515	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590053.250031	CgRAAT3QZVjiFQOm3	147.32.84.205	3366	212.117.177.186	65500	unknown_dce_rpc_auth_type_199	-	F	bro
1313590053.442704	CrvAne2SJzgGMfJPNa	147.32.84.206	3037	61.17.216.22	6667	irc_invalid_command	-	F	bro
1313590053.442704	CrvAne2SJzgGMfJPNa	147.32.84.206	3037	61.17.216.22	6667	bad_HTTP_request	-	F	bro
1313590053.442704	CrvAne2SJzgGMfJPNa	147.32.84.206	3037	61.17.216.22	6667	empty_http_request	-	F	bro
1313590053.832215	CupvuTCvcna5ZiTL1	147.32.84.207	2540	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590053.920935	C5UBPi2I2TJ4yViHif	147.32.84.207	2541	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590054.256646	C7345B4Woxar27N552	147.32.84.207	2543	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590054.259983	CgRAAT3QZVjiFQOm3	147.32.84.205	3366	212.117.177.186	65500	unknown_dce_rpc_auth_type_109	-	F	bro
1313590054.529202	CgRAAT3QZVjiFQOm3	147.32.84.205	3366	212.117.177.186	65500	unknown_dce_rpc_auth_type_47	-	F	bro
1313590054.562050	C1eXKnWRMTDbk1o11	147.32.84.165	2019	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590054.562050	CK9ycu3OCzTKro9cI9	147.32.84.165	2020	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590054.562050	CbRiwt1QtbYWWlbkI1	147.32.84.207	2545	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590054.812894	CgRAAT3QZVjiFQOm3	147.32.84.205	3366	212.117.177.186	65500	unknown_dce_rpc_auth_type_50	-	F	bro
1313590055.134259	CwJlQT1gdUmrArlUyc	147.32.84.204	4260	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.193266	Cv6VQF4oLud5NicCg7	147.32.84.205	3521	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.193266	CRS7Op2KtJD7uFB2bf	147.32.84.205	3522	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.219005	CKRI9s4k16RCF5Mic5	147.32.84.208	3818	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.360130	C7Lcqr4ls09QvJ9jea	147.32.84.205	3524	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.360130	CVVWZf4e0o4ZkgKwr9	147.32.84.205	3525	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.833919	ChWcPm2SoEWtk9osfe	147.32.84.208	3821	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590055.933970	CYbvF24gt0gvGYGOCh	147.32.84.204	4264	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590056.204510	CK9OGQ1nUoCjZ7SxT	147.32.84.208	3828	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590056.204510	CoBrhb12YMI2yHq7j3	147.32.84.208	3829	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590056.783863	Cc8bc31qpqfHHMEK2c	147.32.84.193	4148	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590056.783863	CyILcXF4thNqtOyX7	147.32.84.193	4149	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590056.815570	CGtjpJ3vPoI7dt43E3	147.32.84.193	4151	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590056.815570	CaPRmi3hLuOVMzCJub	147.32.84.193	4152	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590057.511429	CodaFt1q7NwFGyEqC	147.32.84.193	4154	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590057.536530	Cuotb84ZXNaxizIjw	147.32.84.193	4155	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590057.927949	CHWLhlGKe8eZF0yv	147.32.84.191	4046	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.077395	Ca0g7u2HeON0pRAwsg	147.32.84.191	4048	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.077395	ChPNWp20OoUyb2r8Af	147.32.84.191	4047	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.077395	CVLr5s4SsoiRQG9g3k	147.32.84.165	2038	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.077395	Cmxobs2i0ivJdM2LC6	147.32.84.165	2039	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.125328	CfMMqw4nz6xgxqKmQ7	147.32.84.191	4049	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.209079	Cdm9jT3ll6H8ANQ8W9	147.32.84.207	2477	212.117.177.186	65500	unknown_dce_rpc_auth_type_151	-	F	bro
1313590058.232130	CiS7oK1X7hgb6K3jt6	147.32.84.191	4050	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.332687	C1U8ir2I1t1YOEh793	147.32.84.191	4053	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.332687	CxZS8r1kblLlFk1uk3	147.32.84.191	4051	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.411521	CYO5ET3L9iRpibVNKe	147.32.84.208	3837	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.411521	C9gpQT2cfU62SJdsYb	147.32.84.208	3838	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.518393	CJF6Zm3qlFVGBOvrz	147.32.84.193	4158	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.518393	CPjmUh4lqag8zuS5P1	147.32.84.193	4159	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.518393	CiDzed4YIZAsCPnXqd	147.32.84.191	4054	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.518393	CnTaNo4l7l5bFYtGqj	147.32.84.205	3531	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.530919	CF0NFF26BjnqdZDxjj	147.32.84.191	4055	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.558057	CfChfSz69pOiRhQu1	147.32.84.193	4162	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.558057	Cj8qzd1fFxC1TbIHdk	147.32.84.193	4163	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.594459	Cw6n6D2LdKi3jCaU62	147.32.84.191	4059	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.688850	COUX2g4kJfTBywyoM3	147.32.84.191	4062	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.760182	ChgfR71jRueNuOYoJl	147.32.84.165	2044	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.760182	CzsJZOGlaqXmEr8ph	147.32.84.165	2045	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590058.961942	CYoMq72vJACeKpfLP5	147.32.84.205	3533	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590059.485085	CkyaWm3wbidRQOmFBk	147.32.84.209	2617	212.117.177.186	65500	unknown_dce_rpc_auth_type_86	-	F	bro
1313590059.674222	CkyaWm3wbidRQOmFBk	147.32.84.209	2617	212.117.177.186	65500	unknown_dce_rpc_auth_type_195	-	F	bro
1313590059.674222	CkyaWm3wbidRQOmFBk	147.32.84.209	2617	212.117.177.186	65500	too_much_dce_rpc_fragment_data	-	F	bro
1313590059.815830	CqqGs12pfPTZNvPTh8	147.32.84.193	4168	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590059.819837	CsDrvt3nv0v0PACWyl	147.32.84.193	4169	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590060.394556	C6liKm32r3iiHKp4c1	147.32.84.191	4064	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590060.503963	CirJ9b4BnyKmPIsvR8	147.32.84.206	3031	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590060.503963	C8b7Tu2yCUeOeM6KP2	147.32.84.206	3032	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590062.692072	CBMvbw3wRWHdHWRni3	147.32.84.206	3039	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590062.692072	CRxGol26Mpq0xnGw2d	147.32.84.206	3040	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590063.283784	CNKtNP7ysUGlbZVxc	147.32.84.206	3044	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590063.283784	CD9c222yycgFBoEItl	147.32.84.206	3045	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590063.581427	CqSHrj2QXRBBtNXhk	147.32.84.192	1130	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590063.586342	Cqzl014Uf2YpTWkg8d	147.32.84.192	1131	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590063.996108	C42SRdb1F5F1JEoUj	147.32.84.192	1134	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590063.996108	Ccn4Ok4IG6Ps6Mu8t7	147.32.84.192	1135	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590064.033076	CIOZsV1LUOmzb52Wgl	147.32.84.207	2562	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590064.099968	CDpTJnfNiCdBlc7e3	147.32.84.207	2563	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590064.099968	CHgQj321t6iZjHTmhc	147.32.84.207	2564	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590064.152544	Cdabjv4RA8XRJP3Hc5	147.32.84.207	2566	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590065.203433	CpXPbu4jn35VMHM0v1	147.32.84.192	1141	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590065.203433	C9Madh4kvA5CcbQ0ja	147.32.84.192	1142	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590066.445687	CpdJYB2kRMm8oMHN9d	147.32.84.192	1147	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590066.445687	CMRaJelO1eTIICkHf	147.32.84.192	1148	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590066.852275	C7EfSC2QHvRNx7W4Gi	147.32.84.165	2067	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590066.852275	C3Y36L194d2o3nnwx8	147.32.84.165	2068	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590067.254703	C2UQU82XWBvaVOKk19	147.32.84.207	2569	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590067.407530	CMiEs22BNpI8VxbqV7	147.32.84.207	2570	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590067.514820	CA7zKgXj4fHtJzIXf	147.32.84.165	2077	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590067.543935	CyG5q32g6TVKSP0Alf	147.32.84.165	2078	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590067.682230	CB0kdN3GYdQ9L614b	147.32.84.207	2574	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590067.909140	CizPFt2Y8wNDdiBk9h	147.32.84.207	2576	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590068.457135	CaK8jl4cAASUH4ZYb7	147.32.84.191	4005	212.117.177.188	65500	unknown_dce_rpc_auth_type_136	-	F	bro
1313590068.770982	Czvmid4KPg5UZudPok	147.32.84.205	3552	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590068.770982	Cwv1wY16JMd1FLbjy5	147.32.84.205	3553	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590068.834415	CLsNxt41y4oMFU6Xc	147.32.84.204	4289	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590068.834415	CIiuXa46WuGkluNW37	147.32.84.204	4290	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590069.484382	CJuLRH2MTWQIgJorDf	147.32.84.208	3853	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590069.484382	CBwVQ51wZxcUNwUIKf	147.32.84.208	3854	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590069.635666	CQD1SM1IGsKJnap5W8	147.32.84.208	3766	50.7.244.234	65500	unknown_dce_rpc_auth_type_228	-	F	bro
1313590069.677596	Comhj61n3nn5Jbg6nd	147.32.84.165	2088	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590069.677596	CYPKHq1YeyHhOLOMy4	147.32.84.165	2089	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590070.448042	CKBgT72BBV1gQ1f0Lb	147.32.84.206	3068	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590070.448042	CZYQfv207vtowUajJ6	147.32.84.206	3069	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590070.944586	CsDYD01EKxWEecLLi6	147.32.84.208	3860	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590070.948955	CJ8cnEwGK8UOJWLig	147.32.84.208	3861	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.078822	C4PLo8GJFLBN1Z1n7	147.32.84.193	4211	61.17.216.4	6667	irc_line_too_short	-	F	bro
1313590071.172368	CaEFJZzPROeG76xP6	147.32.84.204	4299	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.195084	CNpkDztMKz6JWZP5a	147.32.84.208	3865	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.195084	CyElbp1Ba3MvjV1XCl	147.32.84.208	3866	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.203937	CwD0IH1OEaZ1TFw1l6	147.32.84.204	4300	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.690000	C2y4a61gEecrrovb1h	147.32.84.208	3868	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.690000	CGmwnb1I43haqWjWIl	147.32.84.208	3870	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.690000	C9anYw1ygW3mFByEYi	147.32.84.208	3871	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.722790	C66xmj2q20nO39eMNg	147.32.84.208	3873	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590071.722790	CJZQxn19a7ZNAy2ej9	147.32.84.191	1493	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313590071.738992	C4PLo8GJFLBN1Z1n7	147.32.84.193	4211	61.17.216.4	6667	irc_invalid_command	-	F	bro
1313590071.738992	C4PLo8GJFLBN1Z1n7	147.32.84.193	4211	61.17.216.4	6667	bad_HTTP_request	-	F	bro
1313590071.738992	C4PLo8GJFLBN1Z1n7	147.32.84.193	4211	61.17.216.4	6667	empty_http_request	-	F	bro
1313590073.248402	CgND7812zgbd3tKj6k	147.32.84.193	4189	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.248402	CCZ2GO2aOlN5eO1Bdk	147.32.84.193	4190	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.309703	COY0JFl2VsELR5Qs4	147.32.84.209	2649	212.117.177.186	65500	unknown_dce_rpc_auth_type_167	-	F	bro
1313590073.505026	CYP8rc1BJQKfx8evfk	147.32.84.193	4194	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.505026	C3vBj03eDWTalGhamg	147.32.84.193	4195	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.587556	CBK1l53suiRJEGdgej	147.32.84.193	4198	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.714922	CtmnlH8cHlUCTkfZc	147.32.84.206	3074	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.714922	CtAIJD2I5RVm2v3NJf	147.32.84.206	3075	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590073.751703	CGG9Bc4fXkNg0INCE	147.32.84.193	4199	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.179610	CYXJnnOziiurcN2p3	147.32.84.205	3564	98.139.212.139	587	NUL_in_line	-	F	bro
1313590075.188744	ClA5lS2eAHr9Kk5CS3	147.32.84.206	3092	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.188744	CWm5pu1aXjHWa8Ak14	147.32.84.206	3093	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.248935	CW9vmQ1KpL8PqHA1A6	147.32.84.206	3095	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.293362	CYXJnnOziiurcN2p3	147.32.84.205	3564	98.139.212.139	587	line_terminated_with_single_CR	-	F	bro
1313590075.411072	Cdlniq47aZ17J4gS2h	147.32.84.204	4307	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.433446	C4L37p3wjmAqIdCY06	147.32.84.204	4308	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.433446	CbK85AWKe0StSsFQ8	147.32.84.206	3096	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.596993	CXGKl81gjHHci6hHjd	147.32.84.193	4203	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.596993	CTL0eZ2KPlokVKXkF2	147.32.84.193	4204	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590075.662093	CPlTxQ3Y8p2PCsIwrb	147.32.84.191	4096	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590076.239830	CvXVVX2HQdlCf70PWj	147.32.84.191	4098	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590076.257511	CUwus14XprG4XiIqg8	147.32.84.191	4099	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590076.657166	CAfyvg5uElSwFePSj	147.32.84.205	1025	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313590076.829986	CFlynNXrVEIzR89m	147.32.84.193	1861	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590077.036198	CrXj7J10rg8N1PESmh	147.32.84.191	4101	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590077.439378	CmdRpod8i1VTNxeVa	147.32.84.206	3102	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590077.439378	CsisBX2L11JBkL89gc	147.32.84.206	3103	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590078.138908	CX4ju22fMoB05JwFS9	147.32.84.192	1164	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590078.259166	CzkKkt3ETfVvSQFjE7	147.32.84.192	1165	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590078.506868	C06yoB2dGO21fhPv7b	147.32.84.209	2689	218.189.208.34	6667	irc_line_too_short	-	F	bro
1313590079.314268	C06yoB2dGO21fhPv7b	147.32.84.209	2689	218.189.208.34	6667	irc_invalid_command	-	F	bro
1313590079.314268	C06yoB2dGO21fhPv7b	147.32.84.209	2689	218.189.208.34	6667	bad_HTTP_request	-	F	bro
1313590079.314268	C06yoB2dGO21fhPv7b	147.32.84.209	2689	218.189.208.34	6667	empty_http_request	-	F	bro
1313590079.543027	CWuVJz1m4wbIoCjya4	147.32.84.206	3112	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590079.543027	CP6UxrMI3En2mjpDg	147.32.84.206	3113	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590079.660683	CgUiWmOlkpqF2PP75	147.32.84.192	1170	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590079.660683	C0mj7V2SnNHimXo7ul	147.32.84.192	1171	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590079.971529	CRwCQu42aBv9RqVUhe	147.32.84.192	1174	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590079.971529	CGWdpY1GYNbYoOtrNj	147.32.84.192	1175	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590080.225279	CSgK523QlzBkDw0g45	147.32.84.192	1179	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590080.225279	CTb3Wu48s6nkxjNs6	147.32.84.192	1180	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590080.225279	CKlAQU36TSh6Tt8sZ	147.32.84.192	1181	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590080.225279	Cg5CZ944lo4iRC8Hm1	147.32.84.192	1182	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590080.969971	COqYMm4tLGBmnBjHqf	147.32.84.192	1184	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590080.969971	CbdbDO3ycmo3BsPWT4	147.32.84.192	1185	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.247329	CGgpyj3cImCFKhuKu9	147.32.84.205	3580	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.320123	Cy2tOo3nyWJqTyY6v	147.32.84.165	2121	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.396326	CL2F4ZGNh74eF5JSa	147.32.84.165	2122	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.666684	CQL5gA4Ju32Ty3v9k3	147.32.84.205	3582	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.717773	CUmWh7EojXDtrDyIc	147.32.84.207	2613	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.859708	C0wwpW2GjLKX6dcxKb	147.32.84.204	4323	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.859708	CVJ1jq4Pg7u9LKwP77	147.32.84.204	4324	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590082.967631	CVzdeS1rlCA7lVhkHl	147.32.84.207	2614	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.028443	CwC6ad4sWvVZXIPw16	147.32.84.209	2668	212.117.177.186	65500	unknown_dce_rpc_auth_type_184	-	F	bro
1313590083.609025	Ch2enMNSumXZW4pj1	147.32.84.165	2127	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.609025	Clxp8o3DX8dog0aY5d	147.32.84.165	2128	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.639052	CTUdom1Y7Khs7IsW4a	147.32.84.204	4326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.639052	CkdYWP2KqejIpb5mKe	147.32.84.204	4327	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.700206	CTDQUL2vvbW0BfNJq7	147.32.84.204	4329	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.817678	CWpeCF1oGgg4PtNpc8	147.32.84.204	4330	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590083.869148	CAzADg3NjqKD17bnKf	147.32.84.207	2618	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.078539	CySrgV2VyOathXDu4k	147.32.84.207	2619	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.768981	CJRhPB4qL8XRj4CAle	147.32.84.208	3892	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.768981	CM45VIGyxwXWVQAR6	147.32.84.208	3893	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.918063	C5JOiiEIyFljzUAMe	147.32.84.205	3588	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.918063	CNX8Od39IEj8er3iGa	147.32.84.205	3589	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.918063	CVb93p2VCyiAgE7DP5	147.32.84.207	2623	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590084.918063	CkuKMi2bj08OGHofB7	147.32.84.204	4335	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590085.113043	Cn181uDnweYJF25gl	147.32.84.204	4336	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590085.139838	CXBDAE1hot0vc521il	147.32.84.207	2624	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590085.221358	C0X84l2Frt750gHa03	147.32.84.206	2097	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313590085.558180	CepiztrDgq25H24S4	147.32.84.165	1992	212.117.171.138	65500	unknown_dce_rpc_auth_type_180	-	F	bro
1313590085.823372	CHKMin4h6mCjk1w9N4	147.32.84.204	4338	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590085.842348	CJYWhe2KE23JwqygX5	147.32.84.204	4339	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590086.177588	CPlRGX1KBrDt56Tsx9	147.32.84.204	4342	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590086.177588	CnOHR43UqHpDbp5Aug	147.32.84.204	4343	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590086.478064	CjDQQBl0Z3jId0pUa	147.32.84.208	3902	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590086.647011	CwW3Bn4v5LHh21cmJ2	147.32.84.208	3904	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590088.231622	CcVQd13NelMH7HGLxb	147.32.84.191	4116	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590088.284547	CavCu81PM9wjgTTzHj	147.32.84.191	4117	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590088.471118	C0wJLC1EwTwjZumkt7	147.32.84.191	4120	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590088.711006	CSwdEu2AiWuy6gQ7Sk	147.32.84.191	4121	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590088.884125	CJkB0m2nwXuRc5vOX1	147.32.84.191	4123	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590089.065249	CrkU9I3eSOWzUKMsx2	147.32.84.205	3598	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590089.065249	CBMR881rJ2TuOPHncb	147.32.84.205	3599	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590089.305364	CgKfwx3W6EsSgbsvY5	147.32.84.191	4127	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590090.486656	Cof4ge2UiPpQr45pJ7	147.32.84.206	3141	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590090.514485	CqSKGL36QcTQDQRuj6	147.32.84.206	3142	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590091.482038	Ce4DIr28ZfIXoK4Dk3	147.32.84.209	2683	212.117.177.186	65500	unknown_dce_rpc_auth_type_169	-	F	bro
1313590091.671953	Ce4DIr28ZfIXoK4Dk3	147.32.84.209	2683	212.117.177.186	65500	unknown_dce_rpc_auth_type_87	-	F	bro
1313590094.084829	CJZQxn19a7ZNAy2ej9	147.32.84.191	1493	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590094.224013	C9xGQz3Ly1jhyrrt8i	147.32.84.207	2643	147.32.80.9	53	dns_unmatched_msg	-	F	bro
