#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	heartbeat
#open	2019-04-17-15-35-45
#fields	id.orig_h	id.orig_p	id.resp_h	id.resp_p	total_number	periodicity
#types	addr	port	addr	port	count	double
147.32.84.206	2213	50.7.244.234	65500	20	0.660931
147.32.84.193	2469	89.149.217.37	65500	150	20.875119
147.32.84.208	1218	50.7.244.234	65500	80	3.277213
147.32.84.208	2511	50.7.244.234	65500	200	130.873175
147.32.84.209	2387	212.117.177.186	65500	20	3.167177
147.32.84.204	1164	212.117.161.86	65500	25	2.106825
147.32.84.165	1766	212.117.171.138	65500	46	3.136824
147.32.84.191	2682	212.117.177.188	65500	23	1.942051
147.32.84.192	2097	212.117.161.86	65500	29	0.652877
147.32.84.208	1414	50.7.244.234	65500	30	1.309748
147.32.84.165	4733	212.117.171.138	65500	13	0.749898
147.32.84.165	2988	212.117.171.138	65500	20	1.709776
147.32.84.192	3420	212.117.161.86	65500	146	8.486742
147.32.84.207	2074	212.117.177.186	65500	56	0.017772
147.32.84.192	2314	212.117.161.86	65500	248	8.178783
147.32.84.209	2421	212.117.177.186	65500	5	1.795236
147.32.84.209	2736	212.117.177.186	65500	25	3.539474
147.32.84.209	4130	212.117.177.186	65500	21	2.062654
147.32.84.204	2305	212.117.161.86	65500	10	1.244059
147.32.84.193	4266	89.149.217.37	65500	27	4.794241
147.32.84.165	4840	212.117.171.138	65500	5	1.274738
147.32.84.205	2637	212.117.177.186	65500	10	1.07068
147.32.84.208	4271	50.7.244.234	65500	11	0.893955
147.32.84.209	1058	212.117.177.186	65500	240	49.362139
147.32.84.191	3134	212.117.177.188	65500	148	21.511594
147.32.84.191	1699	212.117.177.188	65500	30	3.823729
147.32.84.209	3982	212.117.177.186	65500	20	3.245277
147.32.84.192	2247	212.117.161.86	65500	20	0.680652
147.32.84.209	3970	212.117.177.186	65500	20	17.895105
147.32.84.209	4161	212.117.177.186	65500	146	85.512433
147.32.84.191	4377	212.117.177.188	65500	148	15.648175
147.32.84.204	1545	212.117.161.86	65500	11	1.238091
147.32.84.209	2400	212.117.177.186	65500	296	0.119441
147.32.84.209	4180	212.117.177.186	65500	27	17.518248
147.32.84.204	4956	212.117.161.86	65500	5	0.20963
147.32.84.208	1193	50.7.244.234	65500	29	1.450794
147.32.84.208	2365	50.7.244.234	65500	39	1.884903
147.32.84.204	1972	212.117.161.86	65500	246	30.832984
147.32.84.191	4910	212.117.177.188	65500	144	31.971304
147.32.84.209	4305	212.117.177.186	65500	152	33.96828
147.32.84.207	2884	212.117.177.186	65500	11	0.485314
147.32.84.193	1898	89.149.217.37	65500	24	3.805952
147.32.84.204	2961	212.117.161.86	65500	11	0.338916
147.32.84.204	4989	212.117.161.86	65500	44	1.488332
147.32.84.209	4981	212.117.177.186	65500	89	12.119661
147.32.84.207	3272	212.117.177.186	65500	48	9.990583
147.32.84.191	2446	212.117.177.188	65500	20	1.082369
147.32.84.165	3511	212.117.171.138	65500	29	0.024043
147.32.84.207	3310	212.117.177.186	65500	152	94.870442
147.32.84.191	2102	212.117.177.188	65500	144	13.423381
147.32.84.209	3323	212.117.177.186	65500	31	3.384994
147.32.84.165	4934	212.117.171.138	65500	24	1.345426
147.32.84.192	4200	212.117.161.86	65500	74	11.221806
147.32.84.192	2645	212.117.161.86	65500	20	1.089065
147.32.84.209	3255	212.117.177.186	65500	150	31.857448
147.32.84.205	1037	212.117.177.186	65500	2	199728.761905
147.32.84.165	1310	212.117.171.138	65500	30	6.583937
147.32.84.204	4910	212.117.161.86	65500	5	0.437777
147.32.84.208	2951	50.7.244.234	65500	60	0.012194
147.32.84.209	3227	212.117.177.186	65500	147	13.409546
147.32.84.208	2950	50.7.244.234	65500	30	0.99214
147.32.84.204	1440	212.117.161.86	65500	18	1.897016
147.32.84.208	2556	50.7.244.234	65500	156	9.004728
147.32.84.204	2728	212.117.161.86	65500	25	1.060255
147.32.84.207	4316	212.117.177.186	65500	29	2.514284
147.32.84.191	4535	212.117.177.188	65500	30	4.084156
147.32.84.209	4594	212.117.177.186	65500	24	20.147431
147.32.84.192	4396	212.117.161.86	65500	11	0.645591
147.32.84.205	3975	212.117.177.186	65500	44	5.541122
147.32.84.193	4248	89.149.217.37	65500	96	17.785395
147.32.84.193	4989	89.149.217.37	65500	226	29.702992
147.32.84.193	4277	89.149.217.37	65500	95	13.136817
147.32.84.205	1284	212.117.177.186	65500	197	0.041481
147.32.84.191	2851	212.117.177.188	65500	2	178481.021277
147.32.84.208	1396	50.7.244.234	65500	148	24.749111
147.32.84.209	2931	212.117.177.186	65500	20	2.028829
147.32.84.207	2923	212.117.177.186	65500	147	35.030436
147.32.84.193	2029	89.149.217.37	65500	38	6.239552
147.32.84.191	1216	212.117.177.188	65500	24	5.216953
147.32.84.204	3906	212.117.161.86	65500	106	10.01307
147.32.84.204	1276	212.117.161.86	65500	2	220752.842105
147.32.84.191	2621	212.117.177.188	65500	20	12.17447
147.32.84.193	1836	89.149.217.37	65500	66	0.014239
147.32.84.209	4579	212.117.177.186	65500	48	8.876999
147.32.84.193	4467	89.149.217.37	65500	242	90.500677
147.32.84.207	4206	212.117.177.186	65500	155	90.784812
147.32.84.191	3991	212.117.177.188	65500	20	1.650853
147.32.84.192	3410	212.117.161.86	65500	26	0.73446
147.32.84.209	4196	212.117.177.186	65500	150	53.187925
147.32.84.209	4316	212.117.177.186	65500	10	1.838378
147.32.84.191	4718	212.117.177.188	65500	24	20.673707
147.32.84.193	4473	89.149.217.37	65500	21	0.919555
147.32.84.209	2978	212.117.177.186	65500	27	2.279431
147.32.84.204	1520	212.117.161.86	65500	26	3.989054
147.32.84.209	3037	212.117.177.186	65500	98	8.104641
147.32.84.207	2555	212.117.177.186	65500	2	55553.695364
147.32.84.208	1836	50.7.244.234	65500	30	2.639587
147.32.84.193	3987	89.149.217.37	65500	152	32.653244
147.32.84.191	1905	212.117.177.188	65500	21	3.308176
147.32.84.191	4653	212.117.177.188	65500	20	2.530747
147.32.84.207	4323	212.117.177.186	65500	29	8.938228
147.32.84.191	3953	212.117.177.188	65500	20	8.366394
147.32.84.191	3863	212.117.177.188	65500	151	6.570503
147.32.84.209	4061	212.117.177.186	65500	20	16.722927
147.32.84.204	4082	212.117.161.86	65500	154	22.675797
147.32.84.193	4914	89.149.217.37	65500	23	3.640215
147.32.84.209	4723	212.117.177.186	65500	192	151.385898
147.32.84.206	2335	50.7.244.234	65500	2	10.352127
147.32.84.208	3310	50.7.244.234	65500	44	3.812996
147.32.84.209	3784	212.117.177.186	65500	160	63.825447
147.32.84.165	1754	212.117.171.138	65500	5	15.247989
147.32.84.208	1823	50.7.244.234	65500	29	2.264781
147.32.84.209	3161	212.117.177.186	65500	150	12.495058
147.32.84.207	3350	212.117.177.186	65500	20	2.144649
147.32.84.208	3591	50.7.244.234	65500	97	5.145454
147.32.84.165	2709	212.117.171.138	65500	20	1.612313
147.32.84.207	3088	212.117.177.186	65500	222	41.561795
147.32.84.207	4680	212.117.177.186	65500	22	8.055849
147.32.84.208	1800	50.7.244.234	65500	248	9.54822
147.32.84.209	3796	212.117.177.186	65500	78	50.770831
147.32.84.209	4826	212.117.177.186	65500	24	4.932288
147.32.84.205	4289	212.117.177.186	65500	147	20.094661
147.32.84.191	2868	212.117.177.188	65500	46	8.863248
147.32.84.205	1367	212.117.177.186	65500	248	37.772916
147.32.84.205	2166	212.117.177.186	65500	145	11.683065
147.32.84.192	2613	212.117.161.86	65500	2	199728.761905
147.32.84.193	4411	89.149.217.37	65500	150	19.565487
147.32.84.209	4622	212.117.177.186	65500	21	21.93654
147.32.84.191	2055	212.117.177.188	65500	40	30.529918
147.32.84.165	1960	212.117.171.138	65500	22	1.64711
147.32.84.205	1441	212.117.177.186	65500	82	3.2917
147.32.84.193	4063	89.149.217.37	65500	150	18.852556
147.32.84.192	2982	212.117.161.86	65500	20	1.657017
147.32.84.204	1557	212.117.161.86	65500	24	4.540453
147.32.84.209	1044	212.117.177.186	65500	89	8.120699
147.32.84.191	4086	212.117.177.188	65500	18	1.877857
147.32.84.204	1635	212.117.161.86	65500	30	1.085142
147.32.84.209	4040	212.117.177.186	65500	20	2.401707
147.32.84.165	2572	212.117.171.138	65500	145	7.229584
147.32.84.205	4895	212.117.177.186	65500	11	0.605153
147.32.84.205	2169	212.117.177.186	65500	46	1.423209
147.32.84.207	3354	212.117.177.186	65500	147	95.984577
147.32.84.165	4721	212.117.171.138	65500	244	17.328059
147.32.84.209	4686	212.117.177.186	65500	62	93.309128
147.32.84.209	2374	212.117.177.186	65500	185	30.443726
147.32.84.192	2030	212.117.161.86	65500	157	19.072334
147.32.84.209	2089	212.117.177.186	65500	25	1.867392
147.32.84.165	3205	212.117.171.138	65500	21	2.080853
147.32.84.193	4125	89.149.217.37	65500	11	0.834218
147.32.84.207	2380	212.117.177.186	65500	20	0.777052
147.32.84.193	2504	89.149.217.37	65500	20	2.781899
147.32.84.193	4784	89.149.217.37	65500	2	9.022172
147.32.84.205	2795	212.117.177.186	65500	240	9.844997
147.32.84.207	1967	212.117.177.186	65500	144	6.733697
147.32.84.191	1998	212.117.177.188	65500	87	7.970832
147.32.84.208	2712	50.7.244.234	65500	156	4.054741
147.32.84.165	4282	212.117.171.138	65500	44	4.75132
147.32.84.205	1266	212.117.177.186	65500	150	47.530522
147.32.84.204	3217	212.117.161.86	65500	29	1.145725
147.32.84.191	2658	212.117.177.188	65500	20	2.489124
147.32.84.191	4781	212.117.177.188	65500	25	3.149182
147.32.84.205	2807	212.117.177.186	65500	151	21.601297
147.32.84.193	4958	89.149.217.37	65500	5	1.802501
147.32.84.204	2026	212.117.161.86	65500	237	0.035521
147.32.84.209	2409	212.117.177.186	65500	18	5.313158
147.32.84.207	1660	212.117.177.186	65500	152	9.089847
147.32.84.165	2235	212.117.171.138	65500	5	2.118822
147.32.84.193	3459	89.149.217.37	65500	24	1.862853
147.32.84.205	1779	212.117.177.186	65500	20	3.936384
147.32.84.204	3997	212.117.161.86	65500	2	22489.565684
147.32.84.209	1757	212.117.177.186	65500	158	32.222394
147.32.84.165	4717	212.117.171.138	65500	20	1.144409
147.32.84.192	4515	212.117.161.86	65500	2	5987.58601
147.32.84.209	4032	212.117.177.186	65500	29	5.336164
147.32.84.208	3284	50.7.244.234	65500	24	2.251933
147.32.84.204	2165	212.117.161.86	65500	146	104.461131
147.32.84.165	2266	212.117.171.138	65500	46	1.564743
147.32.84.192	1677	212.117.161.86	65500	20	0.772033
147.32.84.191	4705	212.117.177.188	65500	20	17.255955
147.32.84.193	2666	89.149.217.37	65500	96	5.742521
147.32.84.192	4525	212.117.161.86	65500	30	1.047519
147.32.84.209	4324	212.117.177.186	65500	25	4.477797
147.32.84.206	4375	50.7.244.234	65500	24	1.890155
147.32.84.207	2944	212.117.177.186	65500	152	19.846866
147.32.84.204	2192	212.117.161.86	65500	22	7.314103
147.32.84.207	1042	212.117.177.186	65500	24	2.504059
147.32.84.209	4126	212.117.177.186	65500	102	58.15621
147.32.84.208	3892	50.7.244.234	65500	20	3.202086
147.32.84.208	2805	50.7.244.234	65500	150	16.191421
147.32.84.165	2633	212.117.171.138	65500	24	1.665224
147.32.84.208	2191	50.7.244.234	65500	96	3.819106
147.32.84.207	1230	212.117.177.186	65500	20	2.755725
147.32.84.165	1182	212.117.171.138	65500	24	2.004386
147.32.84.209	4027	212.117.177.186	65500	24	2.127871
147.32.84.209	3669	212.117.177.186	65500	26	3.822545
147.32.84.192	2008	212.117.161.86	65500	150	19.768793
147.32.84.192	4231	212.117.161.86	65500	197	22.891235
147.32.84.204	4077	212.117.161.86	65500	155	8.263471
147.32.84.208	2677	50.7.244.234	65500	30	1.588897
147.32.84.209	4962	212.117.177.186	65500	24	3.747684
147.32.84.207	2327	212.117.177.186	65500	243	44.102315
147.32.84.193	2525	89.149.217.37	65500	23	1.071206
147.32.84.205	2532	212.117.177.186	65500	25	0.792754
147.32.84.191	3350	212.117.177.188	65500	20	3.196093
147.32.84.209	2041	212.117.177.186	65500	20	2.540101
147.32.84.205	4794	212.117.177.186	65500	38	12.609557
147.32.84.208	3121	50.7.244.234	65500	2	167772.16
147.32.84.192	2093	212.117.161.86	65500	20	1.09453
147.32.84.209	3776	212.117.177.186	65500	36	27.122953
147.32.84.192	1837	212.117.161.86	65500	20	1.784403
147.32.84.208	1478	50.7.244.234	65500	146	15.61057
147.32.84.191	3613	212.117.177.188	65500	30	2.025722
147.32.84.165	3095	212.117.171.138	65500	30	2.428271
147.32.84.191	4884	212.117.177.188	65500	20	1.593689
147.32.84.192	2039	212.117.161.86	65500	150	20.086084
147.32.84.209	1534	212.117.177.186	65500	264	0.103807
147.32.84.208	3540	50.7.244.234	65500	20	12.453951
147.32.84.205	1700	212.117.177.186	65500	20	4.334365
147.32.84.207	3966	212.117.177.186	65500	5	0.466417
147.32.84.209	4293	212.117.177.186	65500	150	30.433401
147.32.84.208	3887	50.7.244.234	65500	30	28.950433
147.32.84.204	1601	212.117.161.86	65500	2	182361.043478
147.32.84.193	3861	89.149.217.37	65500	30	2.128249
147.32.84.193	4216	89.149.217.37	65500	26	5.601394
147.32.84.193	2466	89.149.217.37	65500	244	9.355782
147.32.84.207	3205	212.117.177.186	65500	20	26.3062
147.32.84.204	4104	212.117.161.86	65500	154	41.037875
147.32.84.165	4894	212.117.171.138	65500	54	0.024241
147.32.84.191	3285	212.117.177.188	65500	20	0.715714
147.32.84.191	2708	212.117.177.188	65500	14	1.196112
147.32.84.207	2754	212.117.177.186	65500	20	4.380379
147.32.84.191	2573	212.117.177.188	65500	20	16.581629
147.32.84.191	2058	212.117.177.188	65500	152	80.27085
147.32.84.192	3711	212.117.161.86	65500	24	3.437369
147.32.84.209	3901	212.117.177.186	65500	20	4.357055
147.32.84.205	2220	212.117.177.186	65500	29	0.972523
147.32.84.207	3869	212.117.177.186	65500	20	2.825389
147.32.84.204	2793	212.117.161.86	65500	56	2.783837
147.32.84.208	3530	50.7.244.234	65500	150	47.761317
147.32.84.206	3825	50.7.244.234	65500	11	1.417986
147.32.84.209	4244	212.117.177.186	65500	96	85.936415
147.32.84.208	3320	50.7.244.234	65500	26	2.162578
147.32.84.207	4408	212.117.177.186	65500	20	9.935291
147.32.84.209	3878	212.117.177.186	65500	11	14.375817
147.32.84.191	4886	212.117.177.188	65500	145	27.682708
147.32.84.208	2561	50.7.244.234	65500	2	14.766154
147.32.84.192	2393	212.117.161.86	65500	22	2.63721
147.32.84.208	4311	50.7.244.234	65500	151	52.604516
147.32.84.205	2435	212.117.177.186	65500	30	1.889976
147.32.84.209	4007	212.117.177.186	65500	26	22.184717
147.32.84.207	4695	212.117.177.186	65500	184	114.330453
147.32.84.209	4328	212.117.177.186	65500	156	37.982015
147.32.84.207	4915	212.117.177.186	65500	20	1.78922
147.32.84.204	4453	212.117.161.86	65500	50	1.538557
147.32.84.209	3336	212.117.177.186	65500	20	1.960065
147.32.84.191	1912	212.117.177.188	65500	20	1.801362
147.32.84.192	3995	212.117.161.86	65500	20	3.24838
147.32.84.205	2690	212.117.177.186	65500	228	16.226848
147.32.84.192	3789	212.117.161.86	65500	54	0.019228
147.32.84.205	1300	212.117.177.186	65500	152	22.71174
147.32.84.191	3604	212.117.177.188	65500	11	0.536651
147.32.84.205	1271	212.117.177.186	65500	25	1.217094
147.32.84.207	4115	212.117.177.186	65500	145	15.160794
147.32.84.192	2512	212.117.161.86	65500	158	0.052544
147.32.84.193	2243	89.149.217.37	65500	149	25.043313
147.32.84.208	1283	50.7.244.234	65500	26	5.507112
147.32.84.206	4037	50.7.244.234	65500	30	2.551322
147.32.84.193	4417	89.149.217.37	65500	16	1.200541
147.32.84.208	2458	50.7.244.234	65500	44	5.001947
147.32.84.209	4873	212.117.177.186	65500	246	97.379893
147.32.84.209	2617	212.117.177.186	65500	149	13.440784
147.32.84.205	4156	212.117.177.186	65500	89	11.167017
147.32.84.204	2713	212.117.161.86	65500	11	0.565522
147.32.84.209	4078	212.117.177.186	65500	21	18.468877
147.32.84.193	4574	89.149.217.37	65500	20	1.22108
147.32.84.193	4786	89.149.217.37	65500	202	36.33715
147.32.84.193	2141	89.149.217.37	65500	25	6.150888
147.32.84.208	4732	50.7.244.234	65500	30	6.028855
147.32.84.204	1723	212.117.161.86	65500	20	1.915913
147.32.84.192	1675	212.117.161.86	65500	5	1.303428
147.32.84.193	1276	89.149.217.37	65500	244	39.988102
147.32.84.193	2958	89.149.217.37	65500	148	34.289215
147.32.84.208	1767	50.7.244.234	65500	2	9.67001
147.32.84.204	1793	212.117.161.86	65500	21	4.657878
147.32.84.208	4564	50.7.244.234	65500	45	11.465059
147.32.84.205	2827	212.117.177.186	65500	151	5.181978
147.32.84.209	4777	212.117.177.186	65500	164	0.066215
147.32.84.208	2699	50.7.244.234	65500	250	0.040712
147.32.84.192	2419	212.117.161.86	65500	20	3.251699
147.32.84.165	1838	212.117.171.138	65500	24	4.834294
147.32.84.209	4249	212.117.177.186	65500	156	27.28332
147.32.84.209	4289	212.117.177.186	65500	302	0.124009
147.32.84.191	4071	212.117.177.188	65500	44	13.436197
147.32.84.205	4127	212.117.177.186	65500	25	1.091916
147.32.84.209	2910	212.117.177.186	65500	148	21.71981
147.32.84.208	2518	50.7.244.234	65500	2	21788.592208
147.32.84.191	1536	212.117.177.188	65500	155	23.625701
147.32.84.209	4159	212.117.177.186	65500	24	8.715591
147.32.84.191	1413	212.117.177.188	65500	2	133152.507937
147.32.84.206	3648	50.7.244.234	65500	20	0.807259
147.32.84.205	2464	212.117.177.186	65500	25	1.503778
147.32.84.208	2444	50.7.244.234	65500	159	6.263418
147.32.84.207	3059	212.117.177.186	65500	151	0.062914
147.32.84.207	3302	212.117.177.186	65500	146	96.733066
147.32.84.207	4564	212.117.177.186	65500	52	39.29867
147.32.84.205	4016	212.117.177.186	65500	20	1.005174
147.32.84.208	2292	50.7.244.234	65500	2	62601.552239
147.32.84.204	1491	212.117.161.86	65500	21	3.655371
147.32.84.209	2162	212.117.177.186	65500	42	0.017108
147.32.84.204	1380	212.117.161.86	65500	20	0.944533
147.32.84.208	4869	50.7.244.234	65500	145	26.234021
147.32.84.191	2674	212.117.177.188	65500	11	1.933676
147.32.84.165	1301	212.117.171.138	65500	5	0.659569
147.32.84.207	3926	212.117.177.186	65500	100	14.213217
147.32.84.208	2891	50.7.244.234	65500	150	17.184871
147.32.84.193	1268	89.149.217.37	65500	147	8.457811
147.32.84.192	2883	212.117.161.86	65500	2	39945.752381
147.32.84.204	3349	212.117.161.86	65500	2	60349.697842
147.32.84.193	1451	89.149.217.37	65500	30	1.332726
147.32.84.209	4721	212.117.177.186	65500	11	1.57782
147.32.84.204	4170	212.117.161.86	65500	252	49.778111
147.32.84.193	1683	89.149.217.37	65500	36	1.448083
147.32.84.209	4075	212.117.177.186	65500	22	15.257086
147.32.84.205	1358	212.117.177.186	65500	150	27.245819
147.32.84.193	3692	89.149.217.37	65500	92	13.425336
147.32.84.204	3124	212.117.161.86	65500	46	1.170378
147.32.84.191	2230	212.117.177.188	65500	145	34.300944
147.32.84.209	2962	212.117.177.186	65500	152	28.460075
147.32.84.193	4716	89.149.217.37	65500	27	4.726909
147.32.84.208	2086	50.7.244.234	65500	25	0.836655
147.32.84.209	4731	212.117.177.186	65500	300	0.121915
147.32.84.207	2961	212.117.177.186	65500	150	15.486966
147.32.84.205	2230	212.117.177.186	65500	152	7.084927
147.32.84.209	2985	212.117.177.186	65500	152	18.149622
147.32.84.204	1691	212.117.161.86	65500	148	13.007961
147.32.84.209	3819	212.117.177.186	65500	152	36.034696
147.32.84.193	2782	89.149.217.37	65500	11	0.432126
147.32.84.207	2809	212.117.177.186	65500	20	17.614659
147.32.84.205	1830	212.117.177.186	65500	7	16.122416
147.32.84.209	2797	212.117.177.186	65500	220	44.618846
147.32.84.206	2613	50.7.244.234	65500	24	0.847473
147.32.84.207	4221	212.117.177.186	65500	145	89.535577
212.117.171.138	65500	147.32.84.165	4769	148	8.120917
147.32.84.193	3569	89.149.217.37	65500	11	0.485489
147.32.84.205	1690	212.117.177.186	65500	29	3.427242
147.32.84.204	1757	212.117.161.86	65500	248	21.05886
147.32.84.165	1491	212.117.171.138	65500	20	1.750154
147.32.84.205	2261	212.117.177.186	65500	149	7.805954
147.32.84.193	4384	89.149.217.37	65500	150	25.893574
147.32.84.193	3162	89.149.217.37	65500	32	0.019153
147.32.84.204	4743	212.117.161.86	65500	29	0.951638
147.32.84.165	2968	212.117.171.138	65500	147	10.571195
147.32.84.209	4186	212.117.177.186	65500	192	133.561784
147.32.84.207	4729	212.117.177.186	65500	148	20.922768
147.32.84.191	2051	212.117.177.188	65500	200	132.291667
147.32.84.208	1526	50.7.244.234	65500	330	0.107562
147.32.84.204	3419	212.117.161.86	65500	44	1.21499
147.32.84.204	1132	212.117.161.86	65500	24	1.556919
147.32.84.204	2218	212.117.161.86	65500	96	17.005086
147.32.84.206	1274	50.7.244.234	65500	244	12.205899
147.32.84.208	1211	50.7.244.234	65500	21	2.078426
147.32.84.209	2478	212.117.177.186	65500	25	4.219747
147.32.84.207	3192	212.117.177.186	65500	149	76.562595
147.32.84.191	2591	212.117.177.188	65500	28	0.005987
147.32.84.209	4545	212.117.177.186	65500	30	5.038977
147.32.84.191	1966	212.117.177.188	65500	26	3.015615
147.32.84.193	2034	89.149.217.37	65500	29	4.859562
147.32.84.209	2266	212.117.177.186	65500	2	167772.16
147.32.84.191	3280	212.117.177.188	65500	11	1.020467
147.32.84.193	2438	89.149.217.37	65500	11	1.104908
147.32.84.192	3815	212.117.161.86	65500	234	145.088202
147.32.84.193	2061	89.149.217.37	65500	194	28.084662
147.32.84.192	2022	212.117.161.86	65500	198	18.55912
147.32.84.209	1736	212.117.177.186	65500	150	17.050641
147.32.84.208	2609	50.7.244.234	65500	73	0.019554
147.32.84.207	4049	212.117.177.186	65500	157	18.630765
147.32.84.192	2139	212.117.161.86	65500	151	26.972961
147.32.84.204	1895	212.117.161.86	65500	20	0.970828
147.32.84.165	4864	212.117.171.138	65500	20	0.908628
147.32.84.208	4039	50.7.244.234	65500	20	3.125189
147.32.84.193	2098	89.149.217.37	65500	21	3.881391
147.32.84.191	4095	212.117.177.188	65500	102	11.853383
147.32.84.193	1601	89.149.217.37	65500	2	125203.104478
147.32.84.205	1277	212.117.177.186	65500	168	17.613104
147.32.84.209	3620	212.117.177.186	65500	150	21.234377
147.32.84.208	4219	50.7.244.234	65500	150	14.032216
147.32.84.207	4593	212.117.177.186	65500	194	26.01379
147.32.84.209	4222	212.117.177.186	65500	312	0.140753
147.32.84.205	2687	212.117.177.186	65500	2	13.442657
147.32.84.208	4743	50.7.244.234	65500	24	3.52611
147.32.84.192	4290	212.117.161.86	65500	176	0.035806
147.32.84.191	1581	212.117.177.188	65500	151	14.14198
147.32.84.191	4117	212.117.177.188	65500	11	0.643543
147.32.84.191	4722	212.117.177.188	65500	21	16.091853
147.32.84.206	3247	50.7.244.234	65500	50	0.049852
147.32.84.205	2781	212.117.177.186	65500	148	30.872825
147.32.84.192	4504	212.117.161.86	65500	20	3.005459
147.32.84.207	1649	212.117.177.186	65500	29	1.229938
147.32.84.209	3267	212.117.177.186	65500	150	18.458158
147.32.84.193	2904	89.149.217.37	65500	211	35.913629
147.32.84.209	2878	212.117.177.186	65500	17	2.657003
147.32.84.192	4385	212.117.161.86	65500	30	7.339538
147.32.84.207	2993	212.117.177.186	65500	148	32.798161
147.32.84.207	2038	212.117.177.186	65500	22	0.877129
147.32.84.209	4054	212.117.177.186	65500	20	13.395291
147.32.84.207	2467	212.117.177.186	65500	242	8.213777
147.32.84.209	4134	212.117.177.186	65500	96	85.221591
147.32.84.192	4266	212.117.161.86	65500	145	69.649222
147.32.84.204	1067	212.117.161.86	65500	44	0.876645
147.32.84.204	2317	212.117.161.86	65500	20	0.824865
147.32.84.209	3010	212.117.177.186	65500	145	15.149421
147.32.84.193	3364	89.149.217.37	65500	286	0.052719
147.32.84.208	2587	50.7.244.234	65500	20	2.002436
147.32.84.204	4136	212.117.161.86	65500	150	15.680039
147.32.84.193	4683	89.149.217.37	65500	24	1.172295
147.32.84.207	1234	212.117.177.186	65500	152	16.708809
147.32.84.191	1387	212.117.177.188	65500	31	0.00593
147.32.84.209	3301	212.117.177.186	65500	30	7.542337
147.32.84.208	1451	50.7.244.234	65500	30	0.907985
147.32.84.207	2777	212.117.177.186	65500	24	2.200935
147.32.84.165	2092	212.117.171.138	65500	147	8.968594
147.32.84.209	4184	212.117.177.186	65500	103	47.705151
147.32.84.192	1920	212.117.161.86	65500	246	67.01184
147.32.84.207	3811	212.117.177.186	65500	20	2.480256
147.32.84.193	1826	89.149.217.37	65500	20	2.763274
147.32.84.204	3276	212.117.161.86	65500	25	1.356793
147.32.84.165	4610	212.117.171.138	65500	20	1.758532
147.32.84.208	3668	50.7.244.234	65500	146	14.469414
147.32.84.191	2938	212.117.177.188	65500	150	12.539845
147.32.84.191	4983	212.117.177.188	65500	20	1.310018
147.32.84.207	1755	212.117.177.186	65500	11	0.350105
147.32.84.204	1463	212.117.161.86	65500	20	17.050605
147.32.84.165	4105	212.117.171.138	65500	294	0.086095
147.32.84.204	4708	212.117.161.86	65500	46	4.779926
147.32.84.193	4798	89.149.217.37	65500	179	26.795673
147.32.84.191	1247	212.117.177.188	65500	20	3.34366
147.32.84.193	1526	89.149.217.37	65500	29	1.06042
147.32.84.209	4398	212.117.177.186	65500	135	11.952503
147.32.84.209	4782	212.117.177.186	65500	20	2.737255
147.32.84.191	2200	212.117.177.188	65500	148	23.105948
147.32.84.191	1405	212.117.177.188	65500	27	20.429842
147.32.84.193	3424	89.149.217.37	65500	44	1.897897
147.32.84.204	4875	212.117.161.86	65500	11	0.592427
147.32.84.165	2698	212.117.171.138	65500	18	0.908646
147.32.84.192	4018	212.117.161.86	65500	20	13.411441
147.32.84.165	4009	212.117.171.138	65500	30	2.613752
147.32.84.209	3997	212.117.177.186	65500	53	0.011225
147.32.84.193	2253	89.149.217.37	65500	150	60.377115
147.32.84.204	2175	212.117.161.86	65500	20	17.354546
147.32.84.193	2512	89.149.217.37	65500	154	22.085879
147.32.84.208	4561	50.7.244.234	65500	20	0.851976
147.32.84.193	2122	89.149.217.37	65500	22	2.61014
147.32.84.206	4835	50.7.244.234	65500	2	17.116429
147.32.84.209	2277	212.117.177.186	65500	25	4.253105
147.32.84.193	4743	89.149.217.37	65500	232	31.766701
147.32.84.208	3119	50.7.244.234	65500	26	0.96946
147.32.84.208	2577	50.7.244.234	65500	2	246723.764706
147.32.84.191	3435	212.117.177.188	65500	95	7.775636
147.32.84.209	4341	212.117.177.186	65500	244	27.89754
147.32.84.209	4318	212.117.177.186	65500	147	36.855878
147.32.84.192	4717	212.117.161.86	65500	147	81.819356
147.32.84.205	4452	212.117.177.186	65500	200	22.855659
147.32.84.204	3865	212.117.161.86	65500	20	6.135534
147.32.84.207	4897	212.117.177.186	65500	22	3.365837
147.32.84.208	4650	50.7.244.234	65500	11	14.866872
147.32.84.193	1967	89.149.217.37	65500	95	9.162536
147.32.84.191	1420	212.117.177.188	65500	24	4.555304
147.32.84.191	3922	212.117.177.188	65500	2	246723.764706
147.32.84.208	1796	50.7.244.234	65500	47	1.541685
147.32.84.205	3904	212.117.177.186	65500	29	1.40884
147.32.84.192	1923	212.117.161.86	65500	22	13.135129
147.32.84.209	3314	212.117.177.186	65500	29	2.943253
147.32.84.206	2209	50.7.244.234	65500	21	0.992129
147.32.84.192	2018	212.117.161.86	65500	159	33.646742
147.32.84.208	2628	50.7.244.234	65500	25	3.179445
147.32.84.165	2003	212.117.171.138	65500	48	2.52228
147.32.84.193	2699	89.149.217.37	65500	2	16946.682828
147.32.84.208	2841	50.7.244.234	65500	148	24.749151
